sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff,direct_distance
2024-04-9,1,0,2232,1670,2302,1834,21132,24606,3474,179
2024-04-9,1,0,328,2465,798,2222,21259,26103,4844,530
2024-04-9,1,0,503,1058,241,341,21319,22897,1578,764
2024-04-9,1,0,1520,2455,1750,2133,21600,28475,6875,396
2024-04-9,1,0,644,2397,152,917,21600,22168,568,1560
2024-04-9,1,0,1514,229,842,2317,21909,25698,3789,2194
2024-04-9,1,0,1062,1358,748,1083,22003,26062,4059,418
2024-04-9,1,0,2089,1073,928,1590,22119,22390,271,1271
2024-04-9,1,0,1432,989,2234,36,22174,28535,6361,1246
2024-04-9,1,0,1411,1830,2469,184,22423,27394,4971,1957
2024-04-9,1,0,708,1864,77,435,22587,24073,1486,1563
2024-04-9,1,0,1070,911,1238,734,22625,25279,2654,245
2024-04-9,1,0,1316,148,1596,586,22804,29706,6902,520
2024-04-9,1,0,788,963,1508,2116,23034,29778,6744,1360
2024-04-9,1,0,2133,1790,933,1,23238,29804,6566,2155
2024-04-9,1,0,895,2356,1970,1130,23377,29253,5876,1631
2024-04-9,1,0,1362,79,2245,477,23430,23971,541,969
2024-04-9,1,0,1431,1096,767,2361,24042,26544,2502,1429
2024-04-9,1,0,1454,982,271,2127,24431,25432,1001,1647
2024-04-9,1,0,1796,1175,1441,252,24498,29880,5382,989
2024-04-9,1,0,2179,2006,2028,1981,24656,24888,232,154
2024-04-9,1,0,105,576,1716,484,24694,27356,2662,1614
2024-04-9,1,0,1710,1009,2020,1861,24820,29234,4414,907
2024-04-9,1,0,1158,1319,402,39,25200,32073,6873,1487
2024-04-9,1,0,886,2469,2144,258,25200,25889,689,2544
2024-04-9,1,0,488,53,1339,1387,25320,27569,2249,1583
2024-04-9,1,0,637,1731,1050,1989,25451,26484,1033,487
2024-04-9,1,0,1218,1412,1354,59,25522,25522,0,1360
2024-04-9,1,0,2316,1074,1451,2105,25840,31649,5809,1346
2024-04-9,1,0,2368,1774,1859,722,25941,28322,2381,1169
2024-04-9,1,0,2232,665,233,2048,26043,30577,4534,2431
2024-04-9,1,0,1030,1966,204,838,26173,26973,800,1399
2024-04-9,1,0,191,275,2401,2005,26314,26477,163,2807
2024-04-9,1,0,221,1230,854,2288,26401,33601,7200,1233
2024-04-9,1,0,1520,1370,694,449,26408,29336,2928,1238
2024-04-9,1,0,1902,1917,337,457,26730,27915,1185,2141
2024-04-9,1,0,1938,1237,633,1549,26938,28517,1579,1342
2024-04-9,1,0,2301,358,2033,1932,26985,30913,3928,1597
2024-04-9,1,0,1793,469,1637,2233,27296,27761,465,1771
2024-04-9,1,0,1257,1386,1984,2441,27385,28784,1399,1282
2024-04-9,1,0,1054,1103,2279,709,27446,28618,1172,1287
2024-04-9,1,0,230,2163,991,318,28159,35359,7200,1996
2024-04-9,1,0,2489,2178,212,2412,28434,28434,0,2289
2024-04-9,1,0,2342,493,2494,1521,28800,35391,6591,1040
2024-04-9,1,0,1040,1392,1677,548,28800,31122,2322,1058
2024-04-9,1,0,2058,1202,1781,1368,28898,30453,1555,323
2024-04-9,1,0,2394,581,960,2254,29055,35677,6622,2204
2024-04-9,1,0,220,982,439,78,29212,36412,7200,931
2024-04-9,1,0,1320,1635,756,837,29308,29308,0,978
2024-04-9,1,0,1790,1804,507,730,30004,37174,7170,1674
2024-04-9,1,0,2455,1330,2290,2023,30098,33631,3533,713
2024-04-9,1,0,1492,1396,1358,751,30461,31071,610,659
2024-04-9,1,0,1147,507,292,1464,30652,35119,4467,1284
2024-04-9,1,0,1900,1851,604,383,31021,34405,3384,1959
2024-04-9,1,0,1044,2388,499,1505,31036,37053,6017,1038
2024-04-9,1,0,378,1535,2312,1760,31040,35622,4582,1948
2024-04-9,1,0,2228,1860,1895,2222,31141,32180,1039,492
2024-04-9,1,0,1070,45,1146,1120,31166,36046,4880,1078
2024-04-9,1,0,659,2200,2160,895,31484,37349,5865,1989
2024-04-9,1,0,704,350,2451,484,31849,38649,6800,1753
2024-04-9,1,0,1125,590,2067,2450,31881,37352,5471,2085
2024-04-9,1,0,1545,1681,377,2265,32083,33187,1104,1306
2024-04-9,1,0,1266,2202,669,1992,32261,32891,630,633
2024-04-9,1,0,1972,1218,221,2458,32400,33715,1315,2146
2024-04-9,1,0,1775,1171,2477,2176,32400,36916,4516,1226
2024-04-9,1,0,2138,527,2088,899,32423,39623,7200,376
2024-04-9,1,0,511,800,969,1182,32811,37845,5034,597
2024-04-9,1,0,1551,533,104,1860,32943,34185,1242,1964
2024-04-9,1,0,599,1741,1038,1059,33378,39150,5772,812
2024-04-9,1,0,2458,1979,22,1688,33507,36097,2590,2454
2024-04-9,1,0,1948,972,1273,2353,33817,38500,4683,1538
2024-04-9,1,0,2442,794,1702,410,33943,35504,1561,834
2024-04-9,1,0,769,1247,1751,552,33952,40398,6446,1204
2024-04-9,1,0,907,619,592,758,34183,39997,5814,345
2024-04-9,1,0,1879,1297,1610,2211,34439,37369,2930,953
2024-04-9,1,0,496,1915,324,641,34469,37278,2809,1286
2024-04-9,1,0,1464,155,1263,1861,34618,34844,226,1718
2024-04-9,1,0,333,1108,1073,986,34684,40850,6166,750
2024-04-9,1,0,2367,1839,1712,1002,34747,34896,149,1063
2024-04-9,1,0,2138,1002,1054,1052,34868,42067,7199,1086
2024-04-9,1,0,1449,989,1165,190,35160,37373,2213,848
2024-04-9,1,0,652,117,514,1576,35232,42182,6950,1466
2024-04-9,1,0,885,197,237,712,35255,39994,4739,828
2024-04-9,1,0,1805,86,146,1362,36000,39007,3007,2093
2024-04-9,1,0,2323,1560,1023,354,36000,38686,2686,1774
2024-04-9,1,0,617,1488,1525,2165,36121,37693,1572,1133
2024-04-9,1,0,1977,1235,5,1707,36125,38929,2804,2028
2024-04-9,1,0,942,1943,1285,982,36353,39243,2890,1021
2024-04-9,1,0,370,2038,973,1895,36477,40873,4396,620
2024-04-9,1,0,1736,587,2312,411,36708,38786,2078,603
2024-04-9,1,0,1486,529,1899,2006,36878,41258,4380,1534
2024-04-9,1,0,715,1046,1442,312,36952,43455,6503,1034
2024-04-9,1,0,1669,1294,1945,1779,38226,42151,3925,559
2024-04-9,1,0,1136,286,861,525,38249,42611,4362,365
2024-04-9,1,0,948,1387,431,664,38347,38538,191,889
2024-04-9,1,0,1357,964,541,1963,38410,39872,1462,1290
2024-04-9,1,0,200,1201,1185,1186,38437,40804,2367,986
2024-04-9,1,0,2243,1986,2343,1225,38572,44695,6123,768
2024-04-9,1,0,1797,399,191,774,38819,40345,1526,1650
2024-04-9,1,0,1777,530,1822,272,39154,42838,3684,262
2024-04-9,1,0,456,476,1015,2014,39213,45880,6667,1637
2024-04-9,1,0,419,2154,127,2304,39381,44153,4772,329
2024-04-9,1,0,2262,1071,2317,570,39470,41084,1614,505
2024-04-9,1,0,2256,1241,1823,1503,39600,44938,5338,507
2024-04-9,1,0,627,1044,385,94,39600,41849,2249,981
2024-04-9,1,0,255,1099,1913,1846,39736,43154,3418,1819
2024-04-9,1,0,1165,944,201,1714,40018,43083,3065,1234
2024-04-9,1,0,261,313,602,1420,40289,42096,1807,1159
2024-04-9,1,0,1294,138,2283,1352,40412,44516,4104,1566
2024-04-9,1,0,1302,1615,2321,210,40466,44491,4025,1736
2024-04-9,1,0,546,1830,621,791,40529,45952,5423,1042
2024-04-9,1,0,299,604,612,1922,40935,43520,2585,1355
2024-04-9,1,0,338,178,670,1364,41127,44149,3022,1232
2024-04-9,1,0,2161,631,366,833,41474,43712,2238,1807
2024-04-9,1,0,1720,453,669,1737,41615,48113,6498,1660
2024-04-9,1,0,1101,1223,1739,2060,41899,47290,5391,1053
2024-04-9,1,0,1334,1087,2383,734,42042,46635,4593,1107
2024-04-9,1,0,1678,2050,988,18,42049,45900,3851,2146
2024-04-9,1,0,2292,1487,1425,801,42251,49117,6866,1106
2024-04-9,1,0,1902,1156,245,1647,42373,42457,84,1729
2024-04-9,1,0,1692,197,258,362,42575,44431,1856,1444
2024-04-9,1,0,2063,1097,422,850,42632,49152,6520,1660
2024-04-9,1,0,1020,217,1363,461,42687,42958,271,421
2024-04-9,1,0,1609,39,100,1264,43200,48257,5057,1944
2024-04-9,1,0,185,2234,28,391,43200,43234,34,1850
2024-04-9,1,0,245,2174,1779,700,43507,48116,4609,2128
2024-04-9,1,0,2480,662,1040,881,43641,49147,5506,1457
2024-04-9,1,0,1389,1898,1947,1268,43649,43649,0,842
2024-04-9,1,0,1381,1486,1778,1825,43914,43914,0,523
2024-04-9,1,0,649,920,926,141,44022,48394,4372,827
2024-04-9,1,0,1745,540,1418,1088,44238,47901,3663,639
2024-04-9,1,0,599,871,2204,966,44546,47842,3296,1608
2024-04-9,1,0,927,1681,884,1325,44625,44625,0,359
2024-04-9,1,0,1533,1533,1766,114,44738,45987,1249,1439
2024-04-9,1,0,728,1830,2327,2249,45061,49435,4374,1653
2024-04-9,1,0,1026,1475,400,359,45079,48391,3312,1280
2024-04-9,1,0,696,2175,1398,1935,45146,50208,5062,742
2024-04-9,1,0,84,1776,1802,1838,45353,49190,3837,1720
2024-04-9,1,0,278,2030,1561,2478,45900,51353,5453,1359
2024-04-9,1,0,2058,1794,1283,2267,46130,53330,7200,908
2024-04-9,1,0,1301,759,1931,1195,46273,47419,1146,767
2024-04-9,1,0,458,2223,983,1668,46484,48253,1769,764
2024-04-9,1,0,531,1238,949,3,46640,46640,0,1304
2024-04-9,1,0,141,1446,348,2271,46800,51940,5140,851
2024-04-10,1,0,2436,502,1672,713,3600,8699,5099,793
2024-04-10,1,0,2152,1080,121,943,3610,7190,3580,2036
2024-04-10,1,0,361,1482,1915,1050,3886,4356,470,1613
2024-04-10,1,0,834,646,1715,635,3947,7713,3766,882
2024-04-10,1,0,1065,1846,1573,1007,4053,6444,2391,981
2024-04-10,1,0,2307,349,1247,181,4118,7704,3586,1074
2024-04-10,1,0,1871,391,944,1453,4251,11075,6824,1410
2024-04-10,1,0,1929,1833,143,304,4425,5156,731,2352
2024-04-10,1,0,1632,1470,1638,856,4692,5331,639,615
2024-04-10,1,0,2313,455,1646,326,4898,6175,1277,680
2024-04-10,1,0,1767,353,1584,117,5604,6304,700,299
2024-04-10,1,0,382,1036,436,2131,5767,12600,6833,1097
2024-04-10,1,0,1886,2298,64,1335,6067,8366,2299,2061
2024-04-10,1,0,332,1309,1993,2123,6286,10622,4336,1850
2024-04-10,1,0,2325,1090,2452,1773,6291,12466,6175,695
2024-04-10,1,0,1080,1204,1180,1827,6709,6709,0,631
2024-04-10,1,0,75,625,534,337,6816,13248,6432,542
2024-04-10,1,0,1202,37,1659,2482,6838,14038,7200,2488
2024-04-10,1,0,2240,359,1309,1443,7159,9107,1948,1429
2024-04-10,1,0,913,1791,1723,2476,7200,12448,5248,1061
2024-04-10,1,0,1924,2227,409,1990,7200,10324,3124,1534
2024-04-10,1,0,804,1357,1211,8,7328,10384,3056,1410
2024-04-10,1,0,1117,1496,1149,2144,7718,10799,3081,649
2024-04-10,1,0,1276,1220,274,802,7748,9757,2009,1086
2024-04-10,1,0,139,872,1439,133,7933,7933,0,1496
2024-04-10,1,0,1866,450,2014,883,8127,13769,5642,458
2024-04-10,1,0,1178,789,163,901,8132,9624,1492,1022
2024-04-10,1,0,948,2322,608,2500,8265,15096,6831,384
2024-04-10,1,0,1733,1552,2267,1969,8447,8459,12,678
2024-04-10,1,0,1716,254,1102,236,8814,13403,4589,615
2024-04-10,1,0,413,1868,1152,1612,9332,16532,7200,783
2024-04-10,1,0,1658,2107,1400,350,9608,16267,6659,1776
2024-04-10,1,0,871,2213,2425,675,10068,15093,5025,2187
2024-04-10,1,0,2417,1520,893,547,10175,15951,5776,1809
2024-04-10,1,0,115,1697,1205,2129,10208,13612,3404,1173
2024-04-10,1,0,1150,2402,2178,1988,10219,15084,4865,1109
2024-04-10,1,0,972,694,703,1612,10615,12694,2079,957
2024-04-10,1,0,531,2325,1200,294,10691,14659,3968,2139
2024-04-10,1,0,2276,2451,1550,1208,10771,12863,2092,1440
2024-04-10,1,0,1308,100,369,864,10800,11268,468,1211
2024-04-10,1,0,1161,1398,1909,184,10800,10800,0,1426
2024-04-10,1,0,1206,1948,1590,2432,10836,12693,1857,618
2024-04-10,1,0,204,1746,1375,2382,10973,14403,3430,1333
2024-04-10,1,0,276,508,945,1138,11366,12087,721,919
2024-04-10,1,0,108,2306,2165,1288,11482,16558,5076,2296
2024-04-10,1,0,903,513,615,1093,11725,15664,3939,648
2024-04-10,1,0,1654,2168,1751,117,11835,18382,6547,2054
2024-04-10,1,0,546,2264,178,1106,12443,15964,3521,1216
2024-04-10,1,0,105,1790,1698,1181,12478,15810,3332,1706
2024-04-10,1,0,1351,2135,580,2277,12933,17224,4291,784
2024-04-10,1,0,2389,1005,388,2422,13087,15881,2794,2452
2024-04-10,1,0,603,2122,1452,55,13119,17854,4735,2235
2024-04-10,1,0,814,209,2072,882,13592,15836,2244,1427
2024-04-10,1,0,2130,2086,1,2277,13619,17423,3804,2138
2024-04-10,1,0,1809,200,936,615,13787,20478,6691,967
2024-04-10,1,0,988,736,1978,1763,13863,19599,5736,1427
2024-04-10,1,0,1594,2152,1719,200,13908,21108,7200,1956
2024-04-10,1,0,2395,2297,1077,1058,14156,15655,1499,1809
2024-04-10,1,0,1723,2038,1603,295,14322,16679,2357,1748
2024-04-10,1,0,1638,1510,977,2192,14400,18168,3768,950
2024-04-10,1,0,429,2017,396,1276,14400,14483,83,742
2024-04-10,1,0,2262,585,85,2091,14678,18657,3979,2648
2024-04-10,1,0,1702,797,256,2066,14768,19366,4598,1924
2024-04-10,1,0,2185,330,1262,351,14768,18866,4098,924
2024-04-10,1,0,923,231,360,205,14839,19939,5100,564
2024-04-10,1,0,851,2496,1933,2416,14984,16720,1736,1085
2024-04-10,1,0,122,2363,1374,275,15197,18212,3015,2435
2024-04-10,1,0,687,184,2022,227,15374,19319,3945,1336
2024-04-10,1,0,2395,1089,731,749,15544,22207,6663,1699
2024-04-10,1,0,2175,1784,1476,23,15650,17489,1839,1895
2024-04-10,1,0,1420,2375,2482,106,15996,22547,6551,2506
2024-04-10,1,0,2170,637,1923,1296,16270,22096,5826,704
2024-04-10,1,0,196,967,2281,1075,16859,17675,816,2088
2024-04-10,1,0,519,582,872,396,16861,22959,6098,400
2024-04-10,1,0,751,174,382,1918,16888,19020,2132,1783
2024-04-10,1,0,2463,428,1998,1542,17111,19287,2176,1208
2024-04-10,1,0,669,2485,1079,1511,17209,21249,4040,1057
2024-04-10,1,0,1137,1341,1026,1279,17445,17755,310,128
2024-04-10,1,0,33,2462,838,283,17483,19301,1818,2323
2024-04-10,1,0,954,1342,832,1872,18000,23859,5859,544
2024-04-10,1,0,818,1236,251,2361,18000,18715,715,1260
2024-04-10,1,0,1151,534,994,2151,18413,22778,4365,1625
2024-04-10,1,0,1987,16,1592,2079,18416,19648,1232,2101
2024-04-10,1,0,497,1984,179,658,18645,25845,7200,1364
2024-04-10,1,0,572,540,1359,968,18695,23208,4513,896
2024-04-10,1,0,317,401,1734,1291,18908,25523,6615,1674
2024-04-10,1,0,1605,1802,1721,612,18972,22135,3163,1196
2024-04-10,1,0,2303,1195,1938,424,18984,18984,0,854
2024-04-10,1,0,2310,2280,1837,1403,19057,21912,2855,997
2024-04-10,1,0,2209,1962,1178,732,19863,22624,2761,1605
2024-04-10,1,0,2279,1731,240,1516,19947,21637,1690,2051
2024-04-10,1,0,343,2173,1229,1249,19974,27174,7200,1281
2024-04-10,1,0,1130,797,1997,1209,20121,20121,0,960
2024-04-10,1,0,638,1322,956,1301,20278,20720,442,319
2024-04-10,1,0,2370,1373,1693,1385,20750,21436,686,678
2024-04-10,1,0,2176,381,2030,1240,21068,23321,2253,872
2024-04-10,1,0,2265,2133,1183,1435,21090,21090,0,1288
2024-04-10,1,0,1772,183,1488,689,21145,27510,6365,581
2024-04-10,1,0,675,1568,2009,1725,21303,24972,3669,1344
2024-04-10,1,0,1541,33,213,2308,21600,26588,4988,2635
2024-04-10,1,0,1862,801,53,221,21600,26277,4677,1900
2024-04-10,1,0,121,236,798,1716,21653,24083,2430,1628
2024-04-10,1,0,413,758,1674,1332,21759,26923,5164,1386
2024-04-10,1,0,2397,1279,2077,542,21777,26338,4561,804
2024-04-10,1,0,1014,359,376,37,21784,28984,7200,715
2024-04-10,1,0,1170,1743,2273,1224,22132,29332,7200,1220
2024-04-10,1,0,2346,1446,922,2418,22222,28087,5865,1725
2024-04-10,1,0,722,1745,279,391,22223,22223,0,1425
2024-04-10,1,0,1552,298,1770,1481,22679,25542,2863,1203
2024-04-10,1,0,2007,1671,1125,1905,22768,25083,2315,913
2024-04-10,1,0,2219,1775,442,1194,22880,25642,2762,1870
2024-04-10,1,0,259,1780,1953,1739,23789,26255,2466,1695
2024-04-10,1,0,1303,2138,1717,1604,23867,30054,6187,676
2024-04-10,1,0,1194,275,456,1760,24234,30910,6676,1659
2024-04-10,1,0,1791,431,1117,1504,24410,29212,4802,1268
2024-04-10,1,0,1980,729,2184,332,24589,25552,963,447
2024-04-10,1,0,1406,963,23,1328,24639,28337,3698,1431
2024-04-10,1,0,951,823,2284,1535,24749,31227,6478,1512
2024-04-10,1,0,2341,2367,113,1019,24996,27816,2820,2605
2024-04-10,1,0,1584,364,1418,1806,25200,29774,4574,1452
2024-04-10,1,0,2237,1487,19,2268,25200,32047,6847,2352
2024-04-10,1,0,977,611,169,1865,25309,28537,3228,1492
2024-04-10,1,0,2272,2272,1473,156,25510,29581,4071,2262
2024-04-10,1,0,1559,1711,1556,1115,25751,32305,6554,597
2024-04-10,1,0,1911,2073,1495,2454,25929,26588,659,565
2024-04-10,1,0,288,776,1317,1518,26064,26343,279,1269
2024-04-10,1,0,2309,1674,374,118,26235,32196,5961,2484
2024-04-10,1,0,858,1720,1064,967,26264,31475,5211,781
2024-04-10,1,0,1935,663,949,1536,26351,30623,4272,1317
2024-04-10,1,0,61,2006,482,635,26743,29613,2870,1435
2024-04-10,1,0,691,519,783,1460,26794,33907,7113,946
2024-04-10,1,0,1637,1290,2185,990,26952,29090,2138,625
2024-04-10,1,0,2024,340,1083,1349,27056,31539,4483,1380
2024-04-10,1,0,1139,1886,1656,1224,27484,29081,1597,840
2024-04-10,1,0,1455,2152,1966,912,27503,30266,2763,1342
2024-04-10,1,0,821,2350,2489,2073,27508,32556,5048,1691
2024-04-10,1,0,1508,2500,1772,901,27911,34993,7082,1621
2024-04-10,1,0,2297,792,237,2146,28110,33359,5249,2466
2024-04-10,1,0,1206,2073,29,397,28529,30517,1988,2049
2024-04-10,1,0,2295,1583,1834,1674,28800,34093,5293,470
2024-04-10,1,0,93,2483,879,278,28800,35937,7137,2341
2024-04-10,1,0,143,1207,1443,290,28813,31032,2219,1591
2024-04-10,1,0,1808,1832,828,2444,29120,29120,0,1156
2024-04-10,1,0,200,2335,1772,1857,29581,31428,1847,1644
2024-04-10,1,0,660,708,534,2373,29980,36916,6936,1670
2024-04-10,1,0,1011,750,59,676,30041,34087,4046,955
2024-04-10,1,0,790,1237,1535,122,30208,35597,5389,1341
2024-04-10,1,0,1089,1043,786,141,30244,33255,3011,952
2024-04-10,1,0,1202,1058,18,1160,30361,32447,2086,1189
2024-04-10,1,0,670,258,350,2018,30411,32859,2448,1789
2024-04-10,1,0,2313,1273,2370,1950,30685,30685,0,680
2024-04-10,1,0,831,1518,1465,1129,30777,30777,0,744
2024-04-10,1,0,1299,2002,1782,2096,31048,37513,6465,493
2024-04-10,1,0,1457,1127,118,1345,31283,37891,6608,1357
2024-04-10,1,0,2107,1188,1281,1780,31433,31433,0,1017
2024-04-10,1,0,364,1995,2380,2268,31764,37592,5828,2035
2024-04-10,1,0,1214,1808,631,646,32053,36905,4852,1301
2024-04-10,1,0,2255,1139,258,1829,32289,33248,959,2113
2024-04-10,1,0,2079,1633,492,1648,32312,38555,6243,1588
2024-04-10,1,0,1110,203,135,221,32400,37888,5488,976
2024-04-10,1,0,1732,339,1667,1366,32400,34773,2373,1030
2024-04-10,1,0,729,1845,1293,1031,32480,34447,1967,991
2024-04-10,1,0,1743,2141,1121,915,32882,33934,1052,1375
2024-04-10,1,0,1975,2043,1912,1030,33086,38669,5583,1015
2024-04-10,1,0,2344,839,433,2248,33495,37855,4360,2375
2024-04-10,1,0,579,2209,1335,973,33750,34137,387,1449
2024-04-10,1,0,1748,662,105,1045,33790,38404,4614,1688
2024-04-10,1,0,2301,813,1215,1301,33878,34269,391,1191
2024-04-10,1,0,1829,1719,317,876,34276,35551,1275,1732
2024-04-10,1,0,591,490,1386,1688,34299,38864,4565,1438
2024-04-10,1,0,223,1159,881,1695,34551,39023,4472,849
2024-04-10,1,0,1323,974,937,1183,34694,39258,4564,439
2024-04-10,1,0,2156,1767,490,1754,35006,35100,94,1667
2024-04-10,1,0,101,266,2370,988,35041,37263,2222,2382
2024-04-10,1,0,385,719,1658,1253,35150,41504,6354,1381
2024-04-10,1,0,1309,1865,1604,474,35262,36242,980,1422
2024-04-10,1,0,2408,1979,2254,2072,35263,37091,1828,180
2024-04-10,1,0,982,2409,1397,1473,35517,36350,833,1024
2024-04-10,1,0,1802,1509,2106,1361,35600,36200,600,339
2024-04-10,1,0,342,1570,698,1787,36000,39623,3623,417
2024-04-10,1,0,586,959,1179,1590,36000,39743,3743,866
2024-04-10,1,0,1218,1475,1038,1518,36046,36147,101,186
2024-04-10,1,0,1032,721,2374,2227,36390,42659,6269,2018
2024-04-10,1,0,1047,1960,1597,1449,36544,39183,2639,751
2024-04-10,1,0,2388,189,1958,2173,36577,41713,5136,2031
2024-04-10,1,0,1911,296,1618,786,36832,38328,1496,571
2024-04-10,1,0,1964,657,2407,951,36896,41707,4811,532
2024-04-10,1,0,694,2335,65,1714,37059,43642,6583,884
2024-04-10,1,0,1174,1893,1404,435,37242,42981,5739,1477
2024-04-10,1,0,2495,1653,20,2230,37417,40639,3222,2542
2024-04-10,1,0,656,2140,1001,606,37485,42210,4725,1573
2024-04-10,1,0,2137,717,2292,2180,37501,44701,7200,1472
2024-04-10,1,0,1270,417,747,622,37678,39489,1811,562
2024-04-10,1,0,1078,1236,1773,1497,38213,41454,3241,743
2024-04-10,1,0,1683,560,326,1356,38407,39982,1575,1574
2024-04-10,1,0,1331,588,2198,1710,38895,43014,4119,1418
2024-04-10,1,0,254,1559,1842,1296,38922,43103,4181,1610
2024-04-10,1,0,1334,2054,594,1167,39078,43528,4450,1156
2024-04-10,1,0,1289,1879,168,1461,39428,43717,4289,1197
2024-04-10,1,0,1829,2206,2216,1250,39600,45344,5744,1032
2024-04-10,1,0,1294,257,2359,2361,39600,41998,2398,2359
2024-04-10,1,0,1880,1776,1995,2083,39673,46310,6637,328
2024-04-10,1,0,1141,13,2099,238,39698,43531,3833,985
2024-04-10,1,0,2259,703,2035,1519,39863,41294,1431,847
2024-04-10,1,0,753,1830,444,271,40079,40737,658,1590
2024-04-10,1,0,1335,1989,338,1935,40111,42351,2240,999
2024-04-10,1,0,2397,2496,1007,1753,40365,45430,5065,1577
2024-04-10,1,0,172,1172,926,2177,40495,41604,1109,1257
2024-04-10,1,0,430,987,712,1295,40661,40661,0,418
2024-04-10,1,0,2478,2157,2200,2228,40673,42929,2256,287
2024-04-10,1,0,1053,1159,1580,503,40853,47908,7055,842
2024-04-10,1,0,1701,535,1571,143,41055,44215,3160,413
2024-04-10,1,0,204,1109,1994,479,41424,47489,6065,1898
2024-04-10,1,0,577,567,1102,388,41582,42484,902,555
2024-04-10,1,0,2337,2151,2273,1288,42025,42280,255,866
2024-04-10,1,0,1376,639,1288,1010,42363,49563,7200,382
2024-04-10,1,0,683,1219,138,856,42520,43201,681,655
2024-04-10,1,0,442,2363,2339,2261,42874,48814,5940,1900
2024-04-10,1,0,2190,981,1669,600,42879,49485,6606,646
2024-04-10,1,0,501,730,550,1630,43200,48008,4808,902
2024-04-10,1,0,1377,1635,2116,856,43200,50063,6863,1074
2024-04-10,1,0,1876,2100,1434,61,43289,46279,2990,2087
2024-04-10,1,0,2113,23,1598,2324,43698,50696,6998,2358
2024-04-10,1,0,2138,2073,809,1490,44086,49317,5231,1452
2024-04-10,1,0,2090,601,1794,907,44767,51967,7200,426
2024-04-10,1,0,683,1863,134,1344,45166,46147,981,756
2024-04-10,1,0,194,44,2049,1020,45186,50881,5695,2097
2024-04-10,1,0,2428,1841,585,943,45429,52629,7200,2051
2024-04-10,1,0,2039,1865,677,580,45488,50918,5430,1873
2024-04-10,1,0,1191,249,1551,1462,45541,52315,6774,1266
2024-04-10,1,0,2110,2346,2077,1213,45650,51316,5666,1134
2024-04-10,1,0,1116,1917,1485,896,45965,52075,6110,1086
2024-04-10,1,0,1636,2130,2146,39,45971,47565,1594,2153
2024-04-10,1,0,1896,1102,1405,2159,46029,48642,2613,1166
2024-04-10,1,0,960,1592,1637,2304,46091,49470,3379,983
2024-04-10,1,0,1939,2313,845,2350,46178,48870,2692,1095
2024-04-10,1,0,689,1729,1774,1735,46398,52599,6201,1086
2024-04-10,1,0,495,1460,599,2262,46623,52399,5776,809
2024-04-10,1,0,2381,704,2344,1010,46628,53828,7200,309
2024-04-10,1,0,856,2463,1805,356,46800,51184,4384,2311
2024-05-1,1,0,1930,340,2433,2382,3600,5274,1674,2104
2024-05-1,1,0,2035,510,899,306,3613,7849,4236,1155
2024-05-1,1,0,1593,2445,245,885,3948,9123,5175,2062
2024-05-1,1,0,1692,737,1506,253,3961,5597,1636,519
2024-05-1,1,0,294,109,1900,53,3998,5658,1660,1607
2024-05-1,1,0,890,617,1548,191,4272,10327,6055,784
2024-05-1,1,0,1294,2058,44,276,4335,8900,4565,2177
2024-05-1,1,0,938,2121,2355,29,4662,7386,2724,2527
2024-05-1,1,0,1909,284,81,261,5401,9167,3766,1829
2024-05-1,1,0,1424,2481,495,895,5562,9556,3994,1839
2024-05-1,1,0,2191,2171,565,509,5682,5682,0,2326
2024-05-1,1,0,2022,2027,2153,438,5780,8894,3114,1595
2024-05-1,1,0,437,461,960,131,5841,6269,428,619
2024-05-1,1,0,1121,1009,1499,786,5954,12381,6427,439
2024-05-1,1,0,915,1131,2054,1804,6149,8162,2013,1323
2024-05-1,1,0,1311,1207,313,842,6170,13282,7112,1063
2024-05-1,1,0,85,1688,1880,1560,6532,7257,725,1800
2024-05-1,1,0,2027,251,2452,1871,6644,11261,4617,1675
2024-05-1,1,0,2256,199,2466,1727,7049,8556,1507,1543
2024-05-1,1,0,1623,1846,505,2215,7200,13315,6115,1178
2024-05-1,1,0,1361,400,2271,2000,7200,14251,7051,1841
2024-05-1,1,0,875,454,1052,1554,7451,11835,4384,1115
2024-05-1,1,0,1208,1305,554,1140,7536,14147,6611,675
2024-05-1,1,0,790,90,2451,1002,7658,10369,2711,1895
2024-05-1,1,0,1162,388,1619,2242,7713,11975,4262,1910
2024-05-1,1,0,898,635,623,1386,7778,8306,528,800
2024-05-1,1,0,2148,2298,174,759,8122,10766,2644,2504
2024-05-1,1,0,1968,936,541,183,8529,15729,7200,1614
2024-05-1,1,0,29,1881,1912,399,8559,8559,0,2397
2024-05-1,1,0,867,32,564,1958,8624,8870,246,1950
2024-05-1,1,0,967,2240,2340,2422,8770,10177,1407,1386
2024-05-1,1,0,503,564,395,1826,9224,16424,7200,1267
2024-05-1,1,0,1763,1804,1439,541,9405,15968,6563,1304
2024-05-1,1,0,1569,2365,765,765,9637,12363,2726,1791
2024-05-1,1,0,2478,2109,77,125,9702,10575,873,3115
2024-05-1,1,0,2006,354,2112,1044,9765,10695,930,699
2024-05-1,1,0,1347,828,1418,33,9799,16999,7200,799
2024-05-1,1,0,1162,2175,2044,1319,10013,11136,1123,1230
2024-05-1,1,0,176,2038,2213,758,10575,16404,5829,2406
