sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff
2024-12-11,1,0,1281,2087,2443,975,1432833,1433921,1088
2024-12-11,1,0,1280,2260,267,451,1432907,1439213,6306
2024-12-11,1,0,548,1051,501,1715,1432977,1437052,4075
2024-12-11,1,0,1064,900,2013,1107,1433073,1437744,4671
2024-12-11,1,0,596,1022,9,1726,1433863,1434097,234
2024-12-11,1,0,363,1912,2392,2360,1433945,1440848,6903
2024-12-11,1,0,2382,1592,762,1189,1434105,1434139,34
2024-12-11,1,0,1741,944,492,715,1434337,1434675,338
2024-12-11,1,0,2483,1128,1793,2103,1434371,1435022,651
2024-12-11,1,0,1943,266,1857,2369,1434436,1438657,4221
2024-12-11,1,0,1821,2076,2148,2194,1434656,1438812,4156
2024-12-11,1,0,996,1762,1515,470,1434679,1436554,1875
2024-12-11,1,0,186,1976,2001,578,1434698,1439361,4663
2024-12-11,1,0,511,668,733,1424,1434846,1438206,3360
2024-12-11,1,0,236,2043,569,1971,1435044,1438747,3703
2024-12-11,1,0,2038,175,2031,240,1435093,1440552,5459
2024-12-11,1,0,1766,1577,522,47,1435564,1436195,631
2024-12-11,1,0,1445,1535,2236,1440,1435863,1440314,4451
2024-12-11,1,0,57,2261,1650,1562,1436400,1440087,3687
2024-12-11,1,0,1453,460,304,2476,1436400,1443096,6696
2024-12-11,1,0,716,1254,63,2191,1436438,1439623,3185
2024-12-11,1,0,2135,968,943,144,1436485,1440568,4083
2024-12-11,1,0,54,1794,1605,68,1436659,1440225,3566
2024-12-11,1,0,1050,1396,1995,2254,1436904,1439269,2365
2024-12-11,1,0,1788,1332,316,296,1437018,1439735,2717
2024-12-11,1,0,81,1096,2149,475,1437245,1440408,3163
2024-12-11,1,0,1573,1698,13,2495,1437359,1443038,5679
2024-12-11,1,0,1257,2492,446,484,1437784,1443934,6150
2024-12-11,1,0,2107,2019,2057,1237,1438034,1438242,208
2024-12-11,1,0,1966,2114,1696,2203,1438157,1440901,2744
2024-12-11,1,0,311,15,1860,1111,1438244,1445003,6759
2024-12-11,1,0,1325,1623,1133,900,1438342,1445483,7141
2024-12-11,1,0,1477,2291,1704,225,1438646,1442841,4195
2024-12-11,1,0,295,1391,2479,721,1438716,1438882,166
2024-12-11,1,0,1749,318,1710,123,1438745,1442191,3446
2024-12-11,1,0,1251,1333,873,713,1438752,1440224,1472
2024-12-11,1,0,2046,2114,1197,1416,1438800,1443691,4891
2024-12-11,1,0,962,1794,1476,514,1439169,1439639,470
2024-12-11,1,0,1312,1478,1839,2160,1440000,1445590,5590
2024-12-11,1,0,1075,1145,956,1950,1440000,1445128,5128
2024-12-11,1,0,1426,1617,523,612,1440121,1440660,539
2024-12-11,1,0,113,1212,1326,2400,1440202,1442669,2467
2024-12-11,1,0,517,1434,1171,1155,1440206,1443889,3683
2024-12-11,1,0,2017,1787,1600,1125,1440573,1441884,1311
2024-12-11,1,0,2070,515,1676,336,1440792,1445232,4440
2024-12-11,1,0,912,1830,1486,767,1440798,1445964,5166
2024-12-11,1,0,1386,1265,1323,664,1440989,1444372,3383
2024-12-11,1,0,1087,33,2157,836,1441301,1447730,6429
2024-12-11,1,0,242,910,1482,1276,1441595,1442602,1007
2024-12-11,1,0,1018,875,1313,1968,1441831,1444014,2183
2024-12-11,1,0,1801,2056,888,2039,1441859,1447767,5908
2024-12-11,1,0,1030,1057,704,42,1441923,1443878,1955
2024-12-11,1,0,51,820,674,98,1442519,1445408,2889
2024-12-11,1,0,547,792,2276,780,1442529,1448437,5908
2024-12-11,1,0,1029,666,1900,1995,1442965,1448440,5475
2024-12-11,1,0,932,2251,133,1488,1443067,1444639,1572
2024-12-11,1,0,1594,2178,1908,2016,1443173,1449566,6393
2024-12-11,1,0,1274,1697,787,2068,1443375,1447256,3881
2024-12-11,1,0,178,309,231,1693,1443600,1446460,2860
2024-12-11,1,0,2087,1072,1674,1378,1443600,1447847,4247
2024-12-11,1,0,346,1765,2355,2410,1443990,1447098,3108
2024-12-11,1,0,1334,937,1123,2220,1444025,1450748,6723
2024-12-11,1,0,1972,1498,185,890,1444102,1444102,0
2024-12-11,1,0,2484,366,1054,947,1444123,1450011,5888
2024-12-11,1,0,2119,70,1836,1968,1444214,1450335,6121
2024-12-11,1,0,1488,473,1142,500,1444216,1444216,0
2024-12-11,1,0,879,1793,1563,681,1444358,1446463,2105
2024-12-11,1,0,714,1250,1335,1190,1445157,1447734,2577
2024-12-11,1,0,408,2432,2499,41,1445794,1452512,6718
2024-12-11,1,0,74,12,1879,1891,1445927,1447449,1522
2024-12-11,1,0,1451,91,1591,1708,1446188,1448673,2485
2024-12-11,1,0,609,1458,1056,1194,1446300,1451391,5091
2024-12-11,1,0,1303,2176,1149,2450,1446573,1449623,3050
2024-12-11,1,0,1854,2045,1219,857,1446597,1452224,5627
2024-12-11,1,0,1850,2429,277,1370,1446646,1448423,1777
2024-12-11,1,0,1476,2176,140,1347,1446683,1451479,4796
2024-12-11,1,0,1840,884,713,2091,1446810,1453899,7089
2024-12-11,1,0,2077,727,668,522,1447194,1447587,393
2024-12-11,1,0,1596,1112,972,1730,1447200,1454400,7200
2024-12-11,1,0,1872,1910,1123,850,1447200,1454400,7200
2024-12-11,1,0,2359,358,441,1997,1447533,1448931,1398
2024-12-11,1,0,697,1905,2284,1620,1447614,1449596,1982
2024-12-11,1,0,1476,1514,1702,2462,1447652,1454852,7200
2024-12-11,1,0,1427,1271,709,651,1447801,1455001,7200
2024-12-11,1,0,528,1705,1292,713,1447851,1453557,5706
2024-12-11,1,0,1415,1274,1264,506,1447936,1452113,4177
2024-12-11,1,0,746,1875,531,2173,1448123,1449113,990
2024-12-11,1,0,665,890,116,279,1448506,1449425,919
2024-12-11,1,0,849,1263,403,1096,1448591,1452394,3803
2024-12-11,1,0,2334,199,2239,1132,1448702,1454215,5513
2024-12-11,1,0,1128,1610,69,1703,1448880,1451543,2663
2024-12-11,1,0,172,1971,1543,1470,1449437,1453973,4536
2024-12-11,1,0,1999,905,1264,1125,1449662,1455421,5759
2024-12-11,1,0,1628,379,99,2135,1449969,1452758,2789
2024-12-11,1,0,2342,978,2065,1033,1450302,1454198,3896
2024-12-11,1,0,1681,2257,1204,1336,1450358,1452716,2358
2024-12-11,1,0,1474,951,398,1090,1450415,1450415,0
2024-12-11,1,0,2139,1574,1967,1952,1450431,1455820,5389
2024-12-11,1,0,93,489,1932,2354,1450800,1450800,0
2024-12-11,1,0,1350,1997,1670,998,1450800,1456650,5850
2024-12-11,1,0,661,1543,1421,929,1450834,1454734,3900
2024-12-11,1,0,648,895,1610,27,1451209,1453945,2736
2024-12-11,1,0,2194,251,2062,1705,1451210,1453462,2252
2024-12-11,1,0,177,1939,571,1908,1451230,1452241,1011
2024-12-11,1,0,726,2266,1687,667,1451449,1458399,6950
2024-12-11,1,0,2034,469,1967,1483,1451931,1456442,4511
2024-12-11,1,0,1822,592,455,206,1451971,1457502,5531
2024-12-11,1,0,1783,1427,1199,1679,1452207,1459407,7200
2024-12-11,1,0,30,371,816,2449,1452236,1455543,3307
2024-12-11,1,0,2374,1396,1816,2396,1452309,1453004,695
2024-12-11,1,0,1490,2024,1251,1864,1452370,1455159,2789
2024-12-11,1,0,1752,2420,2500,669,1452712,1452712,0
2024-12-11,1,0,876,263,909,2293,1452962,1460162,7200
2024-12-11,1,0,564,1561,1986,1049,1453046,1458482,5436
2024-12-11,1,0,368,490,2450,2407,1453061,1453816,755
2024-12-11,1,0,1805,525,962,627,1453743,1459918,6175
2024-12-11,1,0,1628,2026,2310,440,1454157,1460344,6187
2024-12-11,1,0,1250,261,2076,2236,1454234,1458510,4276
2024-12-11,1,0,2498,2136,267,29,1454400,1461600,7200
2024-12-11,1,0,2082,1483,282,395,1454400,1456568,2168
2024-12-11,1,0,580,1329,975,581,1454429,1461594,7165
2024-12-11,1,0,878,1768,640,963,1454907,1456552,1645
2024-12-11,1,0,1464,511,809,127,1455032,1460814,5782
2024-12-11,1,0,1771,1762,1617,2215,1455254,1460892,5638
2024-12-11,1,0,2469,1020,805,1549,1455309,1457996,2687
2024-12-11,1,0,2143,403,1044,2070,1455359,1455362,3
2024-12-11,1,0,1297,1441,1859,1754,1455370,1458465,3095
2024-12-11,1,0,2000,2141,219,479,1455453,1459965,4512
2024-12-11,1,0,595,140,368,1944,1455704,1456682,978
2024-12-11,1,0,66,271,1919,2313,1455860,1462468,6608
2024-12-11,1,0,61,644,2464,634,1456387,1459422,3035
2024-12-11,1,0,1726,2301,1284,830,1456816,1460095,3279
2024-12-11,1,0,2414,2440,1829,712,1456890,1457374,484
2024-12-11,1,0,204,1453,1897,2351,1456966,1459763,2797
2024-12-11,1,0,1843,193,483,1648,1457140,1460836,3696
2024-12-11,1,0,1814,2161,45,1421,1457163,1462833,5670
2024-12-11,1,0,622,1256,665,420,1457441,1463518,6077
2024-12-11,1,0,648,983,2150,115,1457850,1461207,3357
2024-12-11,1,0,849,1240,1250,872,1458000,1458838,838
2024-12-11,1,0,1468,218,1327,460,1458000,1465167,7167
2024-12-11,1,0,2479,1195,767,2305,1458138,1458138,0
2024-12-11,1,0,628,1508,1420,1462,1458398,1463158,4760
2024-12-11,1,0,1805,185,1132,382,1458622,1459180,558
2024-12-11,1,0,1409,1670,2126,2211,1458767,1464927,6160
2024-12-11,1,0,2097,261,1301,558,1459177,1461467,2290
2024-12-11,1,0,505,2007,2411,882,1459574,1465906,6332
2024-12-11,1,0,144,2471,74,1942,1459924,1460488,564
2024-12-11,1,0,643,641,2354,1266,1460047,1463753,3706
2024-12-11,1,0,932,673,1853,1645,1460256,1463987,3731
2024-12-11,1,0,1571,1372,1286,138,1460600,1462842,2242
2024-12-11,1,0,1567,1354,426,1569,1460615,1462949,2334
2024-12-11,1,0,527,2025,823,2215,1460635,1465466,4831
2024-12-11,1,0,2094,1813,1055,138,1460766,1464144,3378
2024-12-11,1,0,2204,767,2274,177,1460772,1462472,1700
2024-12-11,1,0,1020,2267,162,1175,1460894,1468093,7199
2024-12-11,1,0,2244,731,112,221,1460946,1463072,2126
2024-12-11,1,0,166,1167,2108,1109,1461193,1465275,4082
2024-12-11,1,0,1203,719,2268,156,1461364,1466015,4651
2024-12-11,1,0,1635,499,266,1676,1461600,1467334,5734
2024-12-11,1,0,168,644,1457,831,1461600,1465377,3777
2024-12-11,1,0,479,2276,1855,354,1461691,1467458,5767
2024-12-11,1,0,1680,45,1077,2170,1461748,1461798,50
2024-12-11,1,0,348,2133,2088,1797,1462297,1464378,2081
2024-12-11,1,0,137,788,549,1303,1462878,1468427,5549
2024-12-11,1,0,606,713,1337,1419,1463116,1463116,0
2024-12-11,1,0,1007,2088,225,988,1463237,1470437,7200
2024-12-11,1,0,2386,1453,2310,1490,1463537,1467360,3823
2024-12-11,1,0,1927,1492,173,1415,1463794,1466227,2433
2024-12-11,1,0,1452,1100,1940,896,1464130,1465961,1831
2024-12-11,1,0,2429,468,1384,2113,1464136,1469963,5827
2024-12-11,1,0,1494,2327,1486,1121,1464317,1465539,1222
2024-12-11,1,0,1880,1706,724,815,1464347,1464473,126
2024-12-11,1,0,1731,517,1281,1064,1464622,1465269,647
2024-12-11,1,0,505,2216,2298,842,1464768,1467141,2373
2024-12-11,1,0,2139,796,1780,1758,1464820,1471632,6812
2024-12-11,1,0,1558,2162,1950,1965,1464844,1468363,3519
2024-12-11,1,0,49,1092,712,201,1464974,1470368,5394
2024-12-11,1,0,2061,2468,916,1125,1464978,1470611,5633
2024-12-11,1,0,2386,1459,1870,436,1465200,1472029,6829
2024-12-11,1,0,159,11,2349,2304,1465200,1465200,0
2024-12-11,1,0,2217,230,1564,2255,1465329,1471949,6620
2024-12-11,1,0,2429,2026,2482,1241,1465416,1468306,2890
2024-12-11,1,0,1639,150,1302,2252,1465423,1470364,4941
2024-12-11,1,0,1239,1514,1548,2463,1465449,1469885,4436
2024-12-11,1,0,1079,2431,2315,172,1465452,1469898,4446
2024-12-11,1,0,116,129,1871,2208,1465576,1471344,5768
2024-12-11,1,0,680,1519,1572,1205,1465583,1465583,0
2024-12-11,1,0,874,493,67,610,1465681,1470146,4465
2024-12-11,1,0,1446,32,606,1625,1465847,1467049,1202
2024-12-11,1,0,558,575,573,778,1466368,1470281,3913
2024-12-11,1,0,1187,237,1368,75,1466377,1468087,1710
2024-12-11,1,0,843,1645,415,1265,1466479,1467464,985
2024-12-11,1,0,1535,1490,89,1960,1466791,1470345,3554
2024-12-11,1,0,649,2220,1412,2374,1467560,1474170,6610
2024-12-11,1,0,1520,1028,1926,2470,1467574,1471374,3800
2024-12-11,1,0,507,996,2324,306,1467589,1468456,867
2024-12-11,1,0,1111,1962,2183,1494,1468067,1472741,4674
2024-12-11,1,0,986,1899,2494,2491,1468764,1468764,0
2024-12-11,1,0,1471,2212,975,2445,1468800,1472012,3212
2024-12-11,1,0,2300,1154,1498,1838,1468800,1470386,1586
2024-12-11,1,0,1471,1747,1550,1098,1468825,1470239,1414
2024-12-11,1,0,1847,834,196,1977,1468876,1470535,1659
2024-12-11,1,0,2385,2000,1718,816,1468916,1469256,340
2024-12-11,1,0,1419,2351,1313,440,1469128,1469587,459
2024-12-11,1,0,682,1013,2364,2247,1469274,1475083,5809
2024-12-11,1,0,703,1696,1582,586,1469308,1471547,2239
2024-12-11,1,0,1964,116,1111,1557,1469424,1470947,1523
2024-12-11,1,0,2033,728,1201,905,1469536,1473187,3651
2024-12-11,1,0,1041,998,98,1482,1469545,1475582,6037
2024-12-11,1,0,1646,290,926,315,1469774,1471036,1262
2024-12-11,1,0,483,100,280,364,1469798,1471244,1446
2024-12-11,1,0,1856,2397,1775,1240,1469827,1474461,4634
2024-12-11,1,0,111,1212,104,1679,1469928,1475293,5365
2024-12-11,1,0,2365,1632,1228,742,1470107,1474352,4245
2024-12-11,1,0,2120,157,507,1277,1470352,1470786,434
2024-12-11,1,0,922,830,2267,758,1471384,1478410,7026
2024-12-11,1,0,712,1401,461,672,1471501,1476425,4924
2024-12-11,1,0,398,1250,1411,693,1472243,1475625,3382
2024-12-11,1,0,45,535,2207,1636,1472400,1475256,2856
2024-12-11,1,0,408,2428,917,269,1472400,1479599,7199
2024-12-11,1,0,1897,182,1081,618,1472419,1476755,4336
2024-12-11,1,0,1190,1108,1202,483,1472431,1472938,507
2024-12-11,1,0,1936,4,953,1270,1472927,1480127,7200
2024-12-11,1,0,2105,356,638,1931,1472967,1477930,4963
2024-12-11,1,0,237,2343,2312,2365,1473029,1473029,0
2024-12-11,1,0,2455,2378,390,1016,1473095,1476670,3575
2024-12-11,1,0,888,984,2089,1579,1474144,1474930,786
2024-12-11,1,0,1480,876,693,2161,1474153,1481087,6934
2024-12-11,1,0,1606,815,2038,1362,1474322,1477181,2859
2024-12-11,1,0,1639,433,1704,2178,1474327,1479284,4957
2024-12-11,1,0,1343,541,1953,963,1474599,1474916,317
2024-12-11,1,0,1086,1951,2092,1783,1474724,1474933,209
2024-12-11,1,0,2181,2246,2214,603,1474806,1481118,6312
2024-12-11,1,0,949,1777,281,1757,1474842,1477194,2352
2024-12-11,1,0,1850,632,1967,769,1474973,1475200,227
2024-12-11,1,0,2231,896,466,1615,1474982,1477117,2135
2024-12-11,1,0,629,1629,1109,1358,1475435,1480677,5242
2024-12-11,1,0,531,1445,1464,873,1475707,1481330,5623
2024-12-11,1,0,2088,1091,1748,1276,1476000,1481056,5056
2024-12-11,1,0,1051,1150,1843,1694,1476000,1476000,0
2024-12-11,1,0,960,355,688,486,1476302,1477846,1544
2024-12-11,1,0,1295,2181,1263,983,1476305,1482965,6660
2024-12-11,1,0,237,918,226,290,1476406,1477950,1544
2024-12-11,1,0,1935,343,1649,215,1476449,1476588,139
2024-12-11,1,0,30,2464,276,1991,1476498,1479869,3371
2024-12-11,1,0,350,984,1817,2166,1476593,1477018,425
2024-12-11,1,0,649,952,1855,1234,1476596,1479463,2867
2024-12-11,1,0,423,1582,1711,1492,1476720,1482470,5750
2024-12-11,1,0,1173,2173,1418,1340,1476958,1478863,1905
2024-12-11,1,0,728,1497,498,2298,1477172,1477776,604
2024-12-11,1,0,2021,774,503,569,1477595,1483193,5598
2024-12-11,1,0,71,1640,589,62,1477616,1481129,3513
2024-12-11,1,0,1669,1197,94,151,1477759,1484406,6647
2024-12-11,1,0,2203,499,303,298,1477878,1485078,7200
2024-12-11,1,0,159,220,124,946,1478242,1480011,1769
2024-12-11,1,0,2253,936,982,1171,1478538,1481209,2671
2024-12-11,1,0,419,2412,1090,2083,1478750,1479839,1089
2024-12-11,1,0,2280,2307,1579,631,1479077,1485985,6908
2024-12-11,1,0,2323,224,1596,976,1479600,1480648,1048
2024-12-11,1,0,978,1836,1178,1982,1479600,1484477,4877
2024-12-11,1,0,1480,593,1153,1657,1479796,1483815,4019
2024-12-11,1,0,2463,1397,1535,129,1480005,1481312,1307
2024-12-11,1,0,2037,2173,86,1194,1480116,1483623,3507
2024-12-11,1,0,705,1542,1733,404,1480275,1484474,4199
2024-12-11,1,0,1241,59,683,1443,1480365,1483718,3353
2024-12-11,1,0,1084,1526,1318,1153,1480417,1481443,1026
2024-12-11,1,0,206,247,208,1102,1480700,1482500,1800
2024-12-11,1,0,89,1933,1230,217,1480999,1486054,5055
2024-12-11,1,0,2067,1008,561,1532,1481140,1486628,5488
2024-12-11,1,0,1573,1067,2075,2288,1481486,1483517,2031
2024-12-11,1,0,15,2016,836,612,1481561,1483721,2160
2024-12-11,1,0,364,1873,1274,557,1481732,1488932,7200
2024-12-11,1,0,1848,1968,709,305,1481946,1488097,6151
2024-12-11,1,0,1914,643,2087,2024,1481949,1487249,5300
2024-12-11,1,0,201,593,661,748,1481991,1486521,4530
2024-12-11,1,0,2058,1842,333,230,1482377,1488782,6405
2024-12-11,1,0,2056,1493,2332,2083,1482627,1483160,533
2024-12-11,1,0,283,2469,2300,2303,1483103,1487715,4612
2024-12-11,1,0,1844,2444,406,1927,1483200,1485259,2059
2024-12-11,1,0,1732,1242,100,2413,1483200,1487309,4109
2024-12-11,1,0,2451,625,576,2095,1483370,1489994,6624
2024-12-11,1,0,2061,2373,2260,2040,1483490,1489314,5824
2024-12-11,1,0,2021,1784,1023,1417,1483988,1489966,5978
2024-12-11,1,0,128,2143,703,1550,1484006,1487236,3230
2024-12-11,1,0,1778,2367,554,423,1484043,1490645,6602
2024-12-11,1,0,531,1513,1068,719,1484154,1488194,4040
2024-12-11,1,0,2165,884,1751,1480,1484438,1488278,3840
2024-12-11,1,0,1087,2227,1649,1174,1484595,1491349,6754
2024-12-11,1,0,1456,1770,551,514,1484616,1488249,3633
2024-12-11,1,0,1883,2261,1596,1864,1484720,1490962,6242
2024-12-11,1,0,576,1567,2438,2456,1484895,1492095,7200
2024-12-11,1,0,67,782,2443,1047,1485022,1490153,5131
2024-12-11,1,0,1547,1870,565,797,1485416,1487866,2450
2024-12-11,1,0,1053,103,1119,2155,1485469,1491941,6472
2024-12-11,1,0,2039,195,2201,2341,1486197,1491719,5522
2024-12-11,1,0,661,68,2348,1383,1486356,1486784,428
2024-12-11,1,0,2331,2194,1866,1153,1486451,1487412,961
2024-12-11,1,0,479,1886,528,677,1486583,1487482,899
2024-12-11,1,0,1242,1101,114,1400,1486800,1490246,3446
2024-12-11,1,0,844,134,952,2487,1486800,1486843,43
2024-12-11,1,0,1442,1768,931,2200,1487000,1487471,471
2024-12-11,1,0,754,1259,852,1092,1487164,1487195,31
2024-12-11,1,0,1793,1373,176,1323,1487309,1488268,959
2024-12-11,1,0,472,74,1881,443,1487642,1491579,3937
2024-12-11,1,0,140,562,333,1019,1487693,1491436,3743
2024-12-11,1,0,875,1184,1671,547,1487720,1489790,2070
2024-12-11,1,0,1541,56,1076,334,1488001,1492209,4208
2024-12-11,1,0,1922,501,743,1007,1488215,1488215,0
2024-12-11,1,0,1513,2347,1540,1474,1488481,1493666,5185
2024-12-11,1,0,1078,890,716,534,1488612,1490152,1540
2024-12-11,1,0,1291,1958,2060,1140,1488773,1488880,107
2024-12-11,1,0,2121,507,2352,1488,1488791,1493773,4982
2024-12-11,1,0,655,1573,1421,1383,1488847,1491374,2527
2024-12-11,1,0,1103,2438,2052,2039,1489087,1495076,5989
2024-12-11,1,0,721,2478,2445,1674,1489089,1490063,974
2024-12-11,1,0,1716,552,365,2308,1489594,1495912,6318
2024-12-11,1,0,323,1703,1810,202,1489973,1496892,6919
2024-12-11,1,0,2418,307,78,1095,1490236,1493043,2807
2024-12-11,1,0,1334,1397,1636,1564,1490400,1496538,6138
2024-12-11,1,0,397,448,388,1430,1490400,1490400,0
2024-12-11,1,0,826,2325,2448,1203,1490509,1491048,539
2024-12-11,1,0,431,531,2096,165,1490697,1497896,7199
2024-12-11,1,0,2303,2089,802,1323,1490714,1493800,3086
2024-12-11,1,0,1972,2159,1181,392,1490913,1494816,3903
2024-12-11,1,0,894,1182,1047,1686,1491276,1497397,6121
2024-12-11,1,0,2466,2027,2138,2242,1491477,1492406,929
2024-12-11,1,0,1651,1092,950,1406,1491615,1492481,866
2024-12-11,1,0,1481,1540,129,1571,1491883,1495381,3498
2024-12-11,1,0,1223,1446,1889,1167,1491887,1498916,7029
2024-12-11,1,0,2146,727,1331,93,1492042,1494225,2183
2024-12-11,1,0,2484,56,2230,2228,1492826,1496987,4161
2024-12-11,1,0,309,1847,850,2483,1492841,1496889,4048
2024-12-11,1,0,1070,1171,107,886,1493069,1499223,6154
2024-12-11,1,0,1208,1839,541,1366,1493292,1496107,2815
2024-12-11,1,0,2310,1986,225,1868,1493346,1499459,6113
2024-12-11,1,0,1688,2205,22,419,1493378,1499906,6528
2024-12-11,1,0,838,206,1358,2247,1493547,1499971,6424
2024-12-11,1,0,405,2069,689,1773,1493796,1494279,483
2024-12-11,1,0,2412,1848,2419,2164,1494000,1497113,3113
2024-12-11,1,0,1765,1125,1425,554,1494000,1495647,1647
2024-12-11,1,0,1541,972,317,935,1494064,1497922,3858
2024-12-11,1,0,1253,2378,667,2289,1494532,1499276,4744
2024-12-11,1,0,643,779,560,794,1494841,1496893,2052
2024-12-11,1,0,1205,1674,1492,231,1495038,1498145,3107
2024-12-11,1,0,1991,303,155,342,1495040,1498000,2960
2024-12-11,1,0,1701,1268,96,1250,1495147,1501468,6321
2024-12-11,1,0,1837,1472,684,791,1495370,1495370,0
2024-12-11,1,0,35,921,1495,503,1495973,1503173,7200
2024-12-11,1,0,1745,808,1917,172,1496165,1502134,5969
2024-12-11,1,0,1716,420,1263,1002,1496354,1502905,6551
2024-12-11,1,0,2260,1202,1197,214,1496360,1502446,6086
2024-12-11,1,0,2410,1859,415,365,1496734,1502692,5958
2024-12-11,1,0,1289,1113,245,452,1496764,1500069,3305
2024-12-11,1,0,2116,2056,1416,956,1496828,1503524,6696
2024-12-11,1,0,2142,495,930,481,1497086,1499470,2384
2024-12-11,1,0,399,1427,1726,651,1497247,1502208,4961
2024-12-11,1,0,1037,2395,881,1068,1497443,1501607,4164
2024-12-11,1,0,826,600,1958,1099,1497562,1502414,4852
2024-12-11,1,0,1816,496,1666,1448,1497600,1500959,3359
2024-12-11,1,0,1975,266,820,1840,1497600,1498292,692
2024-12-11,1,0,552,2441,645,329,1497719,1501482,3763
2024-12-11,1,0,586,823,1713,1626,1497785,1498681,896
2024-12-11,1,0,1223,1309,1783,1014,1497801,1498716,915
2024-12-11,1,0,2474,493,1587,1472,1497853,1504330,6477
2024-12-11,1,0,1995,812,957,2292,1498693,1502289,3596
2024-12-11,1,0,868,851,571,684,1498929,1500617,1688
2024-12-11,1,0,282,316,2134,2184,1499141,1499392,251
2024-12-11,1,0,2432,1660,1205,1418,1499235,1502828,3593
2024-12-11,1,0,178,1831,1689,174,1499504,1504599,5095
2024-12-11,1,0,2198,899,61,1173,1499832,1503031,3199
2024-12-11,1,0,1423,2323,2378,111,1499849,1500599,750
2024-12-11,1,0,2361,1673,119,2159,1499927,1504282,4355
2024-12-11,1,0,1772,1766,2493,2193,1500332,1507112,6780
2024-12-11,1,0,92,2294,2197,707,1500432,1507632,7200
2024-12-11,1,0,1246,1536,130,2131,1500561,1502759,2198
2024-12-11,1,0,834,2150,180,1885,1500594,1505236,4642
2024-12-11,1,0,1655,2201,554,1503,1500611,1502842,2231
2024-12-11,1,0,430,187,723,1344,1501157,1502228,1071
2024-12-11,1,0,1233,1298,42,2110,1501200,1507255,6055
2024-12-11,1,0,1095,319,1655,1728,1501200,1505124,3924
2024-12-11,1,0,800,404,2269,2354,1501265,1501738,473
2024-12-11,1,0,2478,130,875,658,1501483,1506993,5510
2024-12-11,1,0,2161,254,613,2086,1501538,1506964,5426
2024-12-11,1,0,269,1908,1477,2438,1501613,1505084,3471
2024-12-11,1,0,151,456,169,481,1501905,1504708,2803
2024-12-11,1,0,560,1664,0,886,1501930,1509130,7200
2024-12-11,1,0,1383,2493,94,1405,1502659,1504817,2158
2024-12-11,1,0,86,1586,1982,1590,1502757,1504087,1330
2024-12-11,1,0,567,225,1702,580,1502894,1504897,2003
2024-12-11,1,0,2151,867,280,1336,1503049,1506517,3468
2024-12-11,1,0,488,2181,2049,1271,1503118,1506586,3468
2024-12-11,1,0,593,925,610,266,1503392,1508532,5140
2024-12-11,1,0,544,900,279,1640,1503522,1509532,6010
2024-12-11,1,0,553,2204,427,1276,1503897,1511001,7104
2024-12-11,1,0,601,2269,1206,347,1504318,1510391,6073
2024-12-11,1,0,668,1984,165,1241,1504492,1505239,747
2024-12-11,1,0,212,483,1703,106,1504676,1511875,7199
2024-12-11,1,0,2339,2245,468,2215,1504760,1505325,565
2024-12-11,1,0,160,536,237,371,1504800,1511124,6324
2024-12-11,1,0,1970,2119,866,12,1504800,1505732,932
2024-12-11,1,0,2438,2428,216,1909,1504835,1504835,0
2024-12-11,1,0,1083,2348,2192,454,1504854,1505010,156
2024-12-11,1,0,1318,531,753,1109,1505051,1509376,4325
2024-12-11,1,0,1420,2040,2304,775,1505123,1505695,572
2024-12-11,1,0,1334,584,211,345,1505518,1512174,6656
2024-12-11,1,0,360,611,192,1838,1505580,1510049,4469
2024-12-11,1,0,970,1968,2026,1704,1505652,1508481,2829
2024-12-11,1,0,136,2414,2037,1697,1505702,1507484,1782
2024-12-11,1,0,2085,741,426,960,1506228,1507065,837
2024-12-11,1,0,1736,631,1051,198,1506254,1509606,3352
2024-12-11,1,0,1913,2336,2139,2271,1506291,1511883,5592
2024-12-11,1,0,1947,780,1854,90,1506438,1511249,4811
2024-12-11,1,0,733,1629,1252,1761,1506841,1506841,0
2024-12-11,1,0,2278,1641,788,1858,1506915,1508482,1567
2024-12-11,1,0,397,64,1934,417,1507289,1512816,5527
2024-12-11,1,0,2251,2189,1116,2398,1507750,1510335,2585
2024-12-11,1,0,757,2412,1425,1721,1507996,1514893,6897
2024-12-11,1,0,779,986,250,2046,1508124,1510719,2595
2024-12-11,1,0,1002,2429,2031,533,1508400,1511768,3368
2024-12-11,1,0,659,98,806,1417,1508400,1512686,4286
2024-12-11,1,0,119,2285,1817,2268,1508442,1514166,5724
2024-12-11,1,0,2360,2350,1976,1354,1508602,1513318,4716
2024-12-11,1,0,2313,1149,116,1361,1508621,1515821,7200
2024-12-11,1,0,517,1452,864,1567,1508695,1510714,2019
2024-12-11,1,0,562,1909,1994,531,1509545,1509545,0
2024-12-11,1,0,508,1587,1927,983,1509902,1516673,6771
2024-12-11,1,0,640,2218,660,500,1509954,1513809,3855
2024-12-11,1,0,1513,2295,2000,1579,1509980,1514093,4113
2024-12-11,1,0,1904,1463,785,294,1510212,1510212,0
2024-12-11,1,0,673,782,1949,2470,1510263,1516046,5783
2024-12-11,1,0,2088,2388,1906,2460,1510337,1513766,3429
2024-12-11,1,0,155,2079,1686,1783,1510523,1515435,4912
